zip,settlement,short,latitude,longitude,cleaned_settlement
3145,Mátraterenye,NO,48.0333,19.95,mátraterenye
3146,Mátraterenye,NO,48.0333,19.95,mátraterenye
3147,Mátraterenye,NO,48.0333,19.95,mátraterenye
3151,Rákóczibánya,NO,47.9875,19.9125,rákóczibánya
3152,Nemti,NO,48.0167,19.9,nemti
3153,Dorogháza,NO,47.9833,19.9,dorogháza
3154,Szuha,NO,47.9833,19.9167,szuha
3155,Mátramindszent,NO,47.9667,19.9333,mátramindszent
3161,Kishartyán,NO,48.0833,19.7167,kishartyán
3162,Ságújfalu,NO,48.1,19.6833,ságújfalu
3163,Karancsság,NO,48.1167,19.6667,karancsság
3163,Szalmatercs,NO,48.1167,19.6333,szalmatercs
3165,Endrefalva,NO,48.1333,19.5833,endrefalva
3170,Szécsény,NO,48.0833,19.5167,szécsény
3175,Nagylóc,NO,48.0333,19.5833,nagylóc
3176,Hollókő,NO,48.0,19.6,hollókő
3177,Rimóc,NO,48.0333,19.5333,rimóc
3178,Varsány,NO,48.0333,19.5,varsány
3179,Nógrádsipek,NO,48.0167,19.5,nógrádsipek
3181,Karancsalja,NO,48.1333,19.75,karancsalja
3182,Karancslapujtő,NO,48.15,19.7333,karancslapujtő
3183,Karancskeszi,NO,48.1667,19.7,karancskeszi
3184,Mihálygerge,NO,48.2,19.6333,mihálygerge
3185,Egyházasgerge,NO,48.1833,19.65,egyházasgerge
3186,Litke,NO,48.2167,19.6,litke
3187,Nógrádszakál,NO,48.1833,19.5333,nógrádszakál
3188,Ludányhalászi,NO,48.1333,19.5167,ludányhalászi
3200,Gyöngyös,HE,47.7833,19.9333,gyöngyös
3201,Gyöngyös,HE,47.7833,19.9333,gyöngyös
3202,Gyöngyös,HE,47.7833,19.9333,gyöngyös
3211,Gyöngyösoroszi,HE,47.8333,19.9,gyöngyösoroszi
3212,Gyöngyöshalász,HE,47.7333,19.9333,gyöngyöshalász
3213,Atkár,HE,47.7167,19.9,atkár
3214,Nagyréde,HE,47.7667,19.85,nagyréde
3221,Nagyréde,HE,47.7667,19.85,nagyréde
3231,Gyöngyössolymos,HE,47.8167,19.9333,gyöngyössolymos
3232,Gyöngyössolymos,HE,47.8167,19.9333,gyöngyössolymos
3233,Gyöngyössolymos,HE,47.8167,19.9333,gyöngyössolymos
3234,Gyöngyössolymos,HE,47.8167,19.9333,gyöngyössolymos
3235,Mátraszentimre,HE,47.9167,19.8833,mátraszentimre
3240,Parád,HE,47.9167,20.0333,parád
3242,Parádsasvár,HE,47.9167,19.9833,parádsasvár
3243,Bodony,HE,47.95,20.0333,bodony
3244,Bodony,HE,47.95,20.0333,bodony
3245,Recsk,HE,47.9333,20.1167,recsk
3246,Mátraderecske,HE,47.95,20.0833,mátraderecske
3247,Mátraballa,HE,47.9833,20.0333,mátraballa
3248,Ivád,HE,48.0167,20.0667,ivád
3250,Pétervására,HE,48.0167,20.1,pétervására
3252,Erdőkövesd,HE,48.0333,20.1,erdőkövesd
3253,Istenmezeje,HE,48.0833,20.05,istenmezeje
3254,Váraszó,HE,48.0333,20.1167,váraszó
3255,Fedémes,HE,48.0333,20.2,fedémes
3256,Kisfüzes,HE,47.9833,20.1333,kisfüzes
3257,Bükkszenterzsébet,HE,48.05,20.1667,bükkszenterzsébet
3258,Tarnalelesz,HE,48.05,20.1833,tarnalelesz
3259,Szentdomonkos,HE,48.0667,20.2,szentdomonkos
3261,Abasár,HE,47.8,20.0,abasár
3262,Markaz,HE,47.8167,20.0667,markaz
3263,Domoszló,HE,47.8333,20.1167,domoszló
3264,Kisnána,HE,47.85,20.15,kisnána
3265,Vécs,HE,47.8167,20.1667,vécs
3271,Visonta,HE,47.7833,20.0333,visonta
3272,Visonta,HE,47.7833,20.0333,visonta
3273,Halmajugra,HE,47.7667,20.0667,halmajugra
3274,Ludas,HE,47.7333,20.1,ludas
3275,Detk,HE,47.75,20.1,detk
3281,Karácsond,HE,47.7333,20.0333,karácsond
3282,Nagyfüged,HE,47.6833,20.1167,nagyfüged
3283,Tarnazsadány,HE,47.6667,20.1667,tarnazsadány
3284,Tarnaméra,HE,47.65,20.1667,tarnaméra
3291,Vámosgyörk,HE,47.6833,19.9333,vámosgyörk
3292,Adács,HE,47.7,19.9833,adács
3293,Visznek,HE,47.65,20.0333,visznek
3294,Tarnaörs,HE,47.66,20.03,tarnaörs
3295,Erk,HE,47.6167,20.0833,erk
3296,Zaránk,HE,47.65,20.1167,zaránk
3300,Eger,HE,47.9058,20.3709,eger
3301,Eger,HE,47.9,20.3833,eger
3302,Eger,HE,47.9,20.3833,eger
3303,Eger,HE,47.9,20.3833,eger
3304,Eger,HE,47.9,20.3833,eger
3305,Eger,HE,47.9,20.3833,eger
3321,Egerbakta,HE,47.9333,20.3,egerbakta
3322,Hevesaranyos,HE,48.0167,20.2333,hevesaranyos
3323,Szarvaskő,HE,47.9,20.3833,szarvaskő
3324,Felsőtárkány,HE,47.9667,20.4167,felsőtárkány
3325,Noszvaj,HE,47.9333,20.4833,noszvaj
3326,Ostoros,HE,47.8667,20.4333,ostoros
3327,Novaj,HE,47.85,20.4833,novaj
3328,Egerszólát,HE,47.8833,20.2667,egerszólát
3331,Tarnaszentmária,HE,47.8833,20.2,tarnaszentmária
3332,Sirok,HE,47.9333,20.2,sirok
3333,Terpes,HE,47.9667,20.15,terpes
3334,Szajla,HE,47.9667,20.15,szajla
3335,Bükkszék,HE,47.9833,20.1833,bükkszék
3336,Bátor,HE,47.9833,20.2667,bátor
3337,Egerbocs,HE,48.0333,20.2667,egerbocs
3341,Szúcs,HE,48.05,20.25,szúcs
3341,Egercsehi,HE,48.05,20.2833,egercsehi
3343,Bekölce,HE,48.0833,20.2833,bekölce
3344,Mikófalva,HE,48.05,20.3167,mikófalva
3345,Mónosbél,HE,48.0333,20.35,mónosbél
3346,Bélapátfalva,HE,48.05,20.3667,bélapátfalva
3346,Bükkszentmárton,HE,48.0667,20.35,bükkszentmárton
3347,Balaton,HE,48.1,20.3167,balaton
3348,Szilvásvárad,HE,48.1,20.4,szilvásvárad
3349,Nagyvisnyó,HE,48.1333,20.4333,nagyvisnyó
3350,Kál,HE,47.7333,20.2667,kál
3351,Verpelét,HE,47.85,20.2333,verpelét
3352,Feldebrő,HE,47.8167,20.25,feldebrő
3353,Aldebrő,HE,47.8,20.2333,aldebrő
3354,Tófalu,HE,47.7833,20.25,tófalu
3355,Kápolna,HE,47.7667,20.25,kápolna
3356,Kompolt,HE,47.7333,20.25,kompolt
3357,Nagyút,HE,47.7167,20.1667,nagyút
3358,Erdőtelek,HE,47.6833,20.3167,erdőtelek
3359,Tenk,HE,47.65,20.35,tenk
3360,Heves,HE,47.6,20.2833,heves
3368,Boconád,HE,47.6333,20.2,boconád
3369,Tarnabod,HE,47.6833,20.2333,tarnabod
3371,Átány,HE,47.6167,20.3667,átány
3372,Kömlő,HE,47.6,20.45,kömlő
3373,Besenyőtelek,HE,47.7,20.4333,besenyőtelek
3374,Dormánd,HE,47.7167,20.4167,dormánd
3375,Mezőtárkány,HE,47.7167,20.4833,mezőtárkány
3377,Szihalom,HE,47.7667,20.4833,szihalom
3378,Mezőszemere,HE,47.75,20.5333,mezőszemere
3379,Egerfarmos,HE,47.7167,20.55,egerfarmos
3381,Pély,HE,47.4833,20.35,pély
3382,Tarnaszentmiklós,HE,47.5333,20.3833,tarnaszentmiklós
3383,Hevesvezekény,HE,47.55,20.3667,hevesvezekény
3384,Kisköre,HE,47.5,20.5,kisköre
3385,Tiszanána,HE,47.5667,20.5333,tiszanána
3386,Sarud,HE,47.5833,20.6,sarud
3387,Újlőrincfalva,HE,47.6333,20.6,újlőrincfalva
3388,Poroszló,HE,47.65,20.6667,poroszló
3390,Füzesabony,HE,47.75,20.4167,füzesabony
3392,Füzesabony,HE,47.75,20.4167,füzesabony
3393,Füzesabony,HE,47.75,20.4167,füzesabony
3394,Egerszalók,HE,47.8667,20.3333,egerszalók
3395,Demjén,HE,47.8333,20.3333,demjén
3396,Kerecsend,HE,47.8,20.35,kerecsend
3397,Maklár,HE,47.8,20.4167,maklár
3398,Nagytálya,HE,47.8167,20.4167,nagytálya
3399,Andornaktálya,HE,47.85,20.4167,andornaktálya
3400,Mezőkövesd,BZ,47.8167,20.5833,mezőkövesd
3401,Mezőkövesd,BZ,47.8167,20.5833,mezőkövesd
3402,Mezőkövesd,BZ,47.8167,20.5833,mezőkövesd
3411,Szomolya,BZ,47.9,20.5,szomolya
3412,Bogács,BZ,47.9,20.5333,bogács
3413,Cserépfalu,BZ,47.9333,20.5333,cserépfalu
3414,Bükkzsérc,BZ,47.9667,20.5,bükkzsérc
3416,Tard,BZ,47.8833,20.6167,tard
3417,Cserépváralja,BZ,47.9333,20.5667,cserépváralja
3418,Szentistván,BZ,47.7667,20.6667,szentistván
3421,Mezőnyárád,BZ,47.8667,20.6833,mezőnyárád
3422,Bükkábrány,BZ,47.8833,20.6833,bükkábrány
3423,Tibolddaróc,BZ,47.9167,20.6333,tibolddaróc
3424,Kács,BZ,47.95,20.6167,kács
3425,Sály,BZ,47.95,20.6667,sály
3426,Borsodgeszt,BZ,47.95,20.7,borsodgeszt
3431,Vatta,BZ,47.9167,20.75,vatta
3432,Emőd,BZ,47.9333,20.8167,emőd
3433,Nyékládháza,BZ,47.9833,20.8333,nyékládháza
3434,Mályi,BZ,48.0167,20.8333,mályi
3435,Mályi,BZ,48.0167,20.8333,mályi
3441,Mezőkeresztes,BZ,47.8333,20.7,mezőkeresztes
3442,Csincse,BZ,47.8833,20.7667,csincse
3443,Mezőnagymihály,BZ,47.8167,20.7333,mezőnagymihály
3444,Gelej,BZ,47.8333,20.7833,gelej
3450,Mezőcsát,BZ,47.8167,20.9167,mezőcsát
3458,Tiszakeszi,BZ,47.7833,21.0,tiszakeszi
3459,Igrici,BZ,47.8667,20.8833,igrici
3461,Egerlövő,BZ,47.7167,20.6333,egerlövő
3462,Borsodivánka,BZ,47.7,20.6667,borsodivánka
3463,Négyes,BZ,47.7,20.7167,négyes
3464,Tiszavalk,BZ,47.6833,20.75,tiszavalk
3465,Tiszabábolna,BZ,47.6833,20.8167,tiszabábolna
3466,Tiszadorogma,BZ,47.6833,20.8667,tiszadorogma
3467,Ároktő,BZ,47.7333,20.95,ároktő
3500,Miskolc,BZ,47.9804,20.9354,miskolc
3501,Miskolc,BZ,47.9804,20.9354,miskolc
3502,Miskolc,BZ,47.9804,20.9354,miskolc
3503,Miskolc,BZ,47.9804,20.9354,miskolc
3504,Miskolc,BZ,47.9804,20.9354,miskolc
3505,Miskolc,BZ,47.9804,20.9354,miskolc
3506,Miskolc,BZ,47.9804,20.9354,miskolc
3507,Miskolc,BZ,47.9804,20.9354,miskolc
3508,Miskolc,BZ,47.9804,20.9354,miskolc
3509,Miskolc,BZ,47.9804,20.9354,miskolc
3510,Miskolc,BZ,47.9804,20.9354,miskolc
3511,Miskolc,BZ,47.9804,20.9354,miskolc
3513,Miskolc,BZ,47.9804,20.9354,miskolc
3514,Miskolc,BZ,47.9804,20.9354,miskolc
3515,Miskolc,BZ,47.9804,20.9354,miskolc
3516,Miskolc,BZ,47.9804,20.9354,miskolc
3517,Miskolc,BZ,47.9804,20.9354,miskolc
3518,Miskolc,BZ,47.9804,20.9354,miskolc
3519,Miskolc,BZ,47.9804,20.9354,miskolc
3521,Miskolc,BZ,47.9804,20.9354,miskolc
3523,Miskolc,BZ,47.9804,20.9354,miskolc
3524,Miskolc,BZ,47.9804,20.9354,miskolc
3525,Miskolc,BZ,47.9804,20.9354,miskolc
3526,Miskolc,BZ,47.9804,20.9354,miskolc
3527,Miskolc,BZ,47.9804,20.9354,miskolc
3528,Miskolc,BZ,47.9804,20.9354,miskolc
3529,Miskolc,BZ,47.9804,20.9354,miskolc
3530,Miskolc,BZ,47.9804,20.9354,miskolc
3531,Miskolc,BZ,47.9804,20.9354,miskolc
3532,Miskolc,BZ,47.9804,20.9354,miskolc
3533,Miskolc,BZ,47.9804,20.9354,miskolc
3534,Miskolc,BZ,47.9804,20.9354,miskolc
3535,Miskolc,BZ,47.9804,20.9354,miskolc
3542,Miskolc,BZ,47.9804,20.9354,miskolc
3543,Miskolc,BZ,47.9804,20.9354,miskolc
3544,Miskolc,BZ,47.9804,20.9354,miskolc
3545,Miskolc,BZ,47.9804,20.9354,miskolc
3546,Miskolc,BZ,47.9804,20.9354,miskolc
3547,Miskolc,BZ,47.9804,20.9354,miskolc
3548,Miskolc,BZ,47.9804,20.9354,miskolc
3549,Miskolc,BZ,47.9804,20.9354,miskolc
3551,Ónod,BZ,48.0,20.9167,ónod
3552,Muhi,BZ,47.9833,20.9333,muhi
3553,Kistokaj,BZ,48.05,20.85,kistokaj
3554,Bükkaranyos,BZ,47.9833,20.7833,bükkaranyos
3555,Harsány,BZ,47.9667,20.75,harsány
3556,Kisgyőr,BZ,48.0167,20.7,kisgyőr
3557,Bükkszentkereszt,BZ,48.0667,20.6333,bükkszentkereszt
3559,Répáshuta,BZ,48.05,20.5333,répáshuta
3561,Felsőzsolca,BZ,48.1,20.8667,felsőzsolca
3562,Onga,BZ,48.1167,20.9167,onga
3563,Hernádkak,BZ,48.0833,20.9667,hernádkak
3564,Hernádnémeti,BZ,48.0667,20.9833,hernádnémeti
3565,Tiszalúc,BZ,48.0333,21.0833,tiszalúc
3571,Alsózsolca,BZ,48.0667,20.8833,alsózsolca
3572,Sajólád,BZ,48.05,20.9,sajólád
3573,Sajópetri,BZ,48.0333,20.9,sajópetri
3574,Bőcs,BZ,48.05,20.9667,bőcs
3575,Berzék,BZ,48.0167,20.95,berzék
3576,Sajóhídvég,BZ,48.0,20.95,sajóhídvég
3577,Köröm,BZ,47.9833,20.95,köröm
3578,Girincs,BZ,47.9667,20.9833,girincs
3578,Kiscsécs,BZ,47.9667,21.0167,kiscsécs
3579,Kesznyéten,BZ,47.9667,21.05,kesznyéten
3580,Tiszaújváros,BZ,47.9333,21.0833,tiszaújváros
3581,Tiszaújváros,BZ,47.9333,21.0833,tiszaújváros
3582,Tiszaújváros,BZ,47.9333,21.0833,tiszaújváros
3585,Tiszaújváros,BZ,47.9333,21.0833,tiszaújváros
3586,Sajóörös,BZ,47.95,21.0333,sajóörös
3587,Tiszapalkonya,BZ,47.8833,21.0667,tiszapalkonya
3588,Hejőkürt,BZ,47.8667,21.0,hejőkürt
3589,Tiszatarján,BZ,47.8333,21.0167,tiszatarján
3591,Oszlár,BZ,47.8833,21.0333,oszlár
3592,Nemesbikk,BZ,47.8833,20.9667,nemesbikk
3593,Hejőbába,BZ,47.9,20.95,hejőbába
3594,Hejőpapi,BZ,47.9,20.9167,hejőpapi
3595,Hejőszalonta,BZ,47.9333,20.8833,hejőszalonta
3596,Szakáld,BZ,47.95,20.9167,szakáld
3597,Hejőkeresztúr,BZ,47.9667,20.8833,hejőkeresztúr
3598,Nagycsécs,BZ,47.9667,20.95,nagycsécs
3599,Sajószöged,BZ,47.95,21.0,sajószöged
3600,Ózd,BZ,48.2167,20.3,ózd
3601,Ózd,BZ,48.2167,20.3,ózd
3603,Ózd,BZ,48.2167,20.3,ózd
3604,Ózd,BZ,48.2167,20.3,ózd
3607,Ózd,BZ,48.2167,20.3,ózd
3608,Ózd,BZ,48.2167,20.3,ózd
3621,Ózd,BZ,48.2167,20.3,ózd
3622,Uppony,BZ,48.2167,20.4333,uppony
3623,Borsodszentgyörgy,BZ,48.1833,20.2,borsodszentgyörgy
3625,Borsodszentgyörgy,BZ,48.1833,20.2,borsodszentgyörgy
3626,Hangony,BZ,48.2333,20.2,hangony
3627,Kissikátor,BZ,48.2,20.1333,kissikátor
3627,Domaháza,BZ,48.1833,20.1167,domaháza
3630,Putnok,BZ,48.3,20.4333,putnok
3635,Dubicsány,BZ,48.2833,20.5,dubicsány
3636,Sajógalgóc,BZ,48.3,20.5333,sajógalgóc
3636,Vadna,BZ,48.2667,20.5667,vadna
3641,Nagybarca,BZ,48.25,20.5333,nagybarca
3642,Bánhorváti,BZ,48.2333,20.5167,bánhorváti
3643,Dédestapolcsány,BZ,48.1833,20.4833,dédestapolcsány
3644,Tardona,BZ,48.1667,20.5333,tardona
3645,Mályinka,BZ,48.15,20.5,mályinka
3646,Nekézseny,BZ,48.1667,20.4333,nekézseny
3647,Csokvaomány,BZ,48.1667,20.3833,csokvaomány
3648,Lénárddaróc,BZ,48.15,20.3833,lénárddaróc
